Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
DRR061467_1	2.0	1.5	2.0	2.0	1.0	0.5	0.0	0.5	1.0	0.5	0.5	1.0	5.5	8.0	9.5	28.5	62.0	108.5	177.0	294.0	459.0	703.5	1022.0	1475.5	2041.5	2679.5	3522.5	4677.0	6100.5	7646.5	9291.0	10967.0	12625.0	14489.5	16548.0	18829.0	21320.0	23993.5	26842.0	30069.5	33892.0	38688.5	44187.5	50606.5	58249.5	67187.0	77561.0	88730.0	100425.0	113136.0	124915.0	134907.0	142867.0	147643.5	147904.0	142660.0	132884.5	119593.0	104035.5	87553.5	71577.0	56734.0	43639.5	32727.5	23960.5	16904.0	11582.5	7715.0	5044.5	3270.0	2063.5	1301.5	818.0	495.0	288.0	149.0	77.0	45.0	29.5	18.5	12.0	9.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
DRR061467_2	0.0	0.0	1.0	2.0	2.0	2.5	2.0	3.5	8.0	13.0	13.5	13.0	18.0	20.0	21.5	50.0	87.0	132.0	213.0	355.0	534.5	774.5	1129.5	1614.0	2202.0	2900.0	3857.5	5023.0	6410.5	8095.0	9845.5	11511.0	13189.0	14999.0	17019.0	19507.0	22000.5	24540.0	27593.5	31110.0	35298.5	40232.0	46077.5	52763.5	60218.0	69341.0	79663.0	90679.5	102530.0	114801.0	126544.0	136249.5	143187.5	147202.5	146608.0	140334.0	129751.5	116047.5	100266.0	84472.0	69101.0	54182.0	41330.0	30870.5	22598.5	15920.5	10771.5	7116.0	4638.5	3161.0	2051.5	1251.0	819.0	513.0	302.5	154.0	73.0	41.5	29.0	19.0	22.0	17.0	9.5	6.5	3.5	2.5	2.0	2.0	1.0	1.0	1.5	2.5	2.0	1.0	2.0	1.5	0.0	0.5	0.5	1.5	1.5
DRR075612_1	320.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	2.5	1.0	4.0	13.0	21.5	32.0	44.0	67.66666666666667	101.25	152.66666666666663	239.08333333333354	363.4166666666666	526.6666666666662	702.0000000000011	947.4166666666722	1300.999999999999	1663.8333333333142	2049.9999999999636	2466.250000000004	3011.833333333396	3613.916666666802	4239.3333333335	4652.583333333397	5283.499999999907	5995.833333333087	6859.0833333329	8102.583333332572	9453.499999999807	11160.666666667303	13550.833333335015	16211.750000002747	19133.58333333379	22955.583333330444	26852.666666659967	29838.166666657125	32965.91666665509	35409.24999999291	35355.08333332635	33497.83333332322	30632.166666657322	27018.24999999364	22315.16666666425	16973.58333333572	12028.916666667637	8320.499999999392	5835.999999999819	4046.500000000144	2913.083333333374	2157.583333333307	1460.0833333333228	920.000000000007	528.3333333333314	325.0833333333331	203.41666666666683	148.49999999999991	102.2499999999999	61.583333333333364	37.66666666666667	24.916666666666664	13.083333333333336	7.499999999999999	4.0	1.5833333333333333	0.8333333333333333	0.5	0.0	0.25	0.0	0.5	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333
DRR075612_2	323.0	161.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	2.5	1.0	4.25	12.0	20.25	30.0	47.25	81.91666666666667	113.99999999999996	152.41666666666666	224.33333333333348	345.0	523.3333333333329	707.5833333333342	970.833333333339	1346.6666666666633	1692.6666666666488	2106.2499999999727	2557.000000000011	3026.750000000045	3635.9166666667875	4320.666666666797	4706.416666666712	5253.083333333252	6106.583333333113	6962.916666666261	8068.583333332734	9504.583333333241	11239.583333333898	13521.083333334689	16133.583333335648	19014.583333333663	22747.749999997697	26380.916666661324	29141.083333325696	32095.833333323586	33964.08333332504	33756.333333324874	32323.58333332394	29578.249999992615	25865.41666666192	21751.166666665024	16979.58333333524	12438.83333333428	8757.249999999689	6146.749999999817	4331.916666666748	3093.5833333333812	2221.0833333333203	1545.666666666656	1031.6666666666727	625.5833333333329	380.8333333333331	221.2500000000002	143.83333333333331	101.16666666666663	75.25	49.083333333333336	22.5	12.583333333333334	12.583333333333334	7.583333333333334	3.25	3.0	1.0	1.5	4.25	2.75	1.75	0.75	2.0	3.25	1.0	1.0	1.0	1.25	1.5	1.0	1.75	0.75	1.0	1.25	1.25	0.5	3.0
DRR075620_1	71.0	35.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	3.0	3.5	2.0	4.0	12.333333333333334	21.5	31.666666666666664	45.41666666666668	69.66666666666669	111.8333333333332	170.75000000000017	250.83333333333408	357.4999999999991	482.66666666666396	647.0833333333337	811.0000000000058	933.0000000000095	1070.9166666666767	1253.333333333331	1467.3333333333137	1730.1666666666335	2011.2499999999552	2387.9999999999864	2825.7500000000477	3381.6666666667925	3932.000000000174	4538.833333333423	5420.333333333205	6483.499999999631	7703.416666666042	9056.166666666284	10479.583333333594	11787.083333334229	12861.583333334695	13392.000000001548	12923.00000000125	11796.500000000817	10247.083333333461	8340.916666666033	6172.24999999974	4320.5833333334585	2900.5000000000505	1983.9166666666254	1329.9999999999925	871.0833333333397	587.1666666666662	406.24999999999886	265.6666666666672	173.91666666666674	113.49999999999993	68.08333333333336	51.166666666666686	35.58333333333333	16.25	5.916666666666666	2.6666666666666665	3.3333333333333335	2.5833333333333335	0.75	0.75	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRR075620_2	71.0	35.5	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.5	3.5	8.583333333333332	16.083333333333336	22.5	29.166666666666664	43.99999999999999	70.66666666666669	109.74999999999993	161.50000000000006	260.4166666666674	344.0833333333325	481.4999999999971	639.250000000001	780.9166666666721	906.7500000000091	1050.8333333333446	1241.0833333333346	1420.7499999999868	1646.3333333333062	1947.6666666666233	2312.4166666666492	2767.9166666667006	3218.3333333334144	3749.4166666668007	4426.166666666765	5183.166666666601	6196.749999999766	7400.916666666176	8556.41666666618	9814.58333333336	11102.583333333718	12061.333333334063	12567.250000000888	12363.500000000773	11436.416666667124	10103.416666666752	8307.583333332923	6499.916666666448	4745.083333333364	3344.1666666667184	2331.999999999992	1530.4999999999911	1046.2500000000032	730.3333333333346	488.2499999999991	345.24999999999966	233.0833333333335	151.33333333333331	107.41666666666664	74.41666666666667	50.083333333333336	33.91666666666666	23.999999999999996	15.083333333333334	6.75	6.25	3.0	2.333333333333333	3.5	2.75	3.3333333333333335	2.333333333333333	0.75	0.75	0.75	0.75	1.0	1.0	0.5	0.75	1.0	0.5	1.0	1.0	0.0	0.25	0.5	0.75	0.25	1.0
DRR075623_1	94.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	3.0	5.5	6.0	4.75	10.583333333333332	15.833333333333332	24.416666666666664	41.583333333333336	63.91666666666669	92.1666666666666	131.74999999999983	185.6666666666669	287.91666666666725	411.5833333333314	511.66666666666293	637.7500000000009	799.0000000000078	947.6666666666786	1126.0000000000077	1314.0833333333242	1468.9999999999854	1716.749999999969	1966.99999999995	2343.083333333317	2791.0833333333767	3253.4166666667643	3813.4166666668484	4533.5000000001055	5527.083333333162	6619.833333332887	7896.749999999245	9244.49999999971	10700.58333333376	12125.750000001153	13222.750000001637	13596.416666668389	13209.000000001563	12002.166666667641	10547.750000000313	8530.7499999994	6422.416666666313	4582.333333333409	3132.6666666667447	2148.5833333333003	1469.166666666654	1024.5833333333421	698.2500000000024	460.24999999999824	307.83333333333314	209.91666666666694	157.16666666666674	117.33333333333321	80.50000000000003	42.916666666666664	21.333333333333332	6.666666666666666	2.083333333333333	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRR075623_2	94.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	3.5	4.5	4.5	6.0	11.5	15.583333333333334	23.333333333333332	41.083333333333336	61.33333333333335	89.08333333333331	135.91666666666654	190.83333333333363	277.0000000000004	387.08333333333195	508.8333333333298	654.6666666666672	789.333333333339	943.4166666666777	1075.1666666666765	1282.7499999999955	1424.3333333333198	1631.3333333333085	1887.5833333332937	2210.083333333301	2645.666666666689	3169.3333333334103	3708.333333333465	4444.083333333447	5287.583333333257	6307.999999999689	7502.08333333281	8841.166666666255	10136.416666666773	11406.500000000613	12415.666666667594	12855.750000001077	12593.583333334265	11676.666666667274	10247.333333333485	8497.83333333292	6688.166666666403	4924.916666666669	3448.3333333333976	2394.0833333333285	1715.6666666666542	1200.3333333333348	794.8333333333352	560.0833333333325	379.9999999999995	265.00000000000017	177.83333333333337	133.16666666666663	103.99999999999999	65.91666666666667	41.833333333333336	26.999999999999996	12.833333333333332	9.416666666666666	5.083333333333333	0.25	0.5	0.75	1.0	1.5	1.5	0.75	1.0	0.5	0.75	1.5	0.5	1.0	1.0	0.0	0.25	0.25	0.75	0.75	0.75	0.75	0.75	0.5	0.6666666666666666
DRR075633_1	99.0	49.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.75	3.75	6.833333333333334	11.083333333333332	16.75	29.58333333333333	50.0	87.58333333333333	125.16666666666657	185.5000000000001	292.5833333333333	423.4166666666648	632.7500000000002	931.5000000000124	1232.6666666666667	1550.2499999999745	1887.333333333281	2212.9999999999663	2491.666666666672	2882.1666666667224	3231.9166666667793	3832.2500000001937	4594.166666666758	5400.583333333203	6395.666666666275	7478.0833333326955	8709.333333332788	10046.583333333434	11862.000000001037	14144.916666668858	16885.16666666937	19776.083333333227	23071.08333333007	25963.24999999409	28114.083333325732	28940.916666658497	27829.33333332629	25373.833333328457	21929.08333333144	17700.166666668385	13021.666666668021	9142.58333333301	6267.749999999705	4210.500000000148	2819.833333333373	1878.2499999999695	1259.4166666666654	830.9166666666716	534.2499999999983	315.41666666666663	211.00000000000023	145.16666666666657	89.33333333333329	61.16666666666668	35.166666666666664	19.583333333333332	10.916666666666668	5.333333333333334	2.5	1.25	2.0	0.75	0.0	0.0	0.5	0.25	0.0	0.0	0.25	0.25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
